"model","price","objem","age","tachometer","seo_name","kombi","district","district_id","district_seo_name","entity_id","img_url","index"
"octavia",689000,2,2.57084188911704,43200,"nafta",0,"Hradec Králové",28,"hradec-kralove",28,"http://d19-a.sdn.cz/d_19/c_img_gT_r/VIjKSB.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7513
"octavia",309000,1.4,7.4880219028063,129397,"benzin",0,"Mělník",54,"melnik",54,"http://d19-a.sdn.cz/d_19/c_img_QI_EA/jiNIjh.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7514
"octavia",495000,2,7.40588637919233,76500,"benzin",0,"Hradec Králové",28,"hradec-kralove",28,"http://d19-a.sdn.cz/d_19/c_img_gW_q/L2nER7.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7515
"octavia",260000,1.6,5.48665297741273,206300,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gW_q/97JEqz.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7516
"octavia",310000,2,8.15879534565366,211253,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QO_Ev/FSdFhK.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7517
"octavia",260000,1.6,7.23613963039014,223626,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gW_q/WcsFZL.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7518
"octavia",439999,2,4.57221081451061,46185,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QQ_Eq/I8oIYi.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7519
"octavia",333000,1.6,3.4880219028063,101000,"nafta",0,"Nymburk",55,"nymburk",10276,"http://d19-a.sdn.cz/d_19/c_img_gS_q/4cvENA.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7520
"octavia",240000,1.2,9.1170431211499,110286,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QQ_Eq/QYCJro.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7521
"octavia",303000,2,3.74537987679671,191483,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QO_Ev/yBXFYd.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7522
"octavia",89000,2,16.4873374401095,375000,"nafta",0,"Praha-východ",56,"praha-vychod",4202,"http://d19-a.sdn.cz/d_19/c_img_QI_EA/F4mIaY.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7523
"octavia",84900,1.9,17.6235455167693,193053,"nafta",0,"Třebíč",69,"trebic",69,"http://d19-a.sdn.cz/d_19/c_img_QL_E1/0VRITx.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7524
"octavia",555000,2,4.55578370978782,93842,"benzin",0,"Šumperk",44,"sumperk",44,"http://d19-a.sdn.cz/d_19/c_img_QK_E3/30DIQJ.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7525
"octavia",385000,2,7.2580424366872,217320,"nafta",0,"Šumperk",44,"sumperk",44,"http://d19-a.sdn.cz/d_19/c_img_QI_EA/VnlJrq.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7526
"octavia",499000,1.5,3.57289527720739,43342,"benzin",1,"Praha-západ",57,"praha-zapad",57,"http://d19-a.sdn.cz/d_19/c_img_QO_Ev/kNGFTR.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7527
"octavia",549000,2,3.90143737166324,85247,"nafta",0,"Praha-západ",57,"praha-zapad",57,"http://d19-a.sdn.cz/d_19/c_img_gR_q/dtJECM.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7528
"octavia",599000,2,4.40520191649555,97626,"nafta",1,"Praha-západ",57,"praha-zapad",57,"http://d19-a.sdn.cz/d_19/c_img_gV_s/ztzEBV.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7529
"octavia",449000,1.5,3.43600273785079,59887,"benzin",1,"Pardubice",32,"pardubice",32,"http://d19-a.sdn.cz/d_19/c_img_QQ_Eq/d1vIN0.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7530
"octavia",479000,1.5,3.22792607802875,69000,"benzin",1,"Pardubice",32,"pardubice",32,"http://d19-a.sdn.cz/d_19/c_img_QL_E1/wGYIQ6.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7531
"octavia",240000,1.6,8.05475701574264,187997,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QR_E9/at3JxA.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7532
"octavia",384800,1.6,5.66461327857632,68977,"nafta",0,"Plzeň-město",12,"plzen-mesto",12,"http://d19-a.sdn.cz/d_19/c_img_QJ_Ec/XAdIOg.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7533
"octavia",139000,1.8,13.4866529774127,163000,"benzin",0,"Kolín",51,"kolin",13836,"http://d19-a.sdn.cz/d_19/c_img_gU_o/jcnEAB.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7534
"octavia",120000,2,16.104038329911,190329,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gT_s/WSAFeZ.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7535
"octavia",420000,1.5,3.81656399726215,110923,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gQ_p/by5Ffw.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7536
"octavia",870000,2,1.21834360027379,26181,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gQ_p/6xSEHe.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7537
"octavia",183000,2,13.9000684462697,246940,"benzin",1,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QI_EA/6FKIOJ.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7538
"octavia",429000,2,4.40520191649555,173977,"nafta",0,"Praha-západ",57,"praha-zapad",57,"http://d19-a.sdn.cz/d_19/c_img_QQ_Eq/E8uIGq.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7539
"octavia",269000,2,6.75975359342916,296931,"nafta",0,"Olomouc",42,"olomouc",42,"http://d19-a.sdn.cz/d_19/c_img_QL_E1/0oXIMd.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7540
"octavia",459900,2,3.53456536618754,160473,"nafta",0,"Praha-východ",56,"praha-vychod",56,"http://d19-a.sdn.cz/d_19/c_img_gZ_q/J6FEBE.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7541
"octavia",439000,1.5,3.89322381930185,141905,"benzin",0,"Plzeň-město",12,"plzen-mesto",12,"http://d19-a.sdn.cz/d_19/c_img_gZ_q/ADyEA6.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7542
"octavia",729000,2,1.98494182067077,22877,"nafta",0,"Jihlava",67,"jihlava",5097,"http://d19-a.sdn.cz/d_19/c_img_QR_E9/z7JIIP.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7543
"octavia",329000,2,5.73853524982888,161000,"nafta",0,"Kroměříž",39,"kromeriz",3125,"http://d19-a.sdn.cz/d_19/c_img_gY_q/QqDEBR.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7544
"octavia",640000,2,1.73853524982888,32123,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",3468,"http://d19-a.sdn.cz/d_19/c_img_gW_q/8MaEBS.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7545
"octavia",650000,2,1.73853524982888,33706,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",3468,"http://d19-a.sdn.cz/d_19/c_img_gS_q/R9gD9T.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7546
"octavia",428000,2,7.34565366187543,126745,"nafta",0,"České Budějovice",1,"ceske-budejovice",13985,"http://d19-a.sdn.cz/d_19/c_img_QP_ES/fkSIDZ.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7547
"octavia",930000,2,1.01026694045175,15497,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gY_q/SGxIEG.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7548
"octavia",159999,1.4,12.9418206707734,159300,"benzin",0,"Rychnov nad Kněžnou",33,"rychnov-nad-kneznou",33,"http://d19-a.sdn.cz/d_19/c_img_QI_EA/83iIJF.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7549
"octavia",199000,2,10.362765229295,213631,"nafta",0,"Beroun",49,"beroun",49,"http://d19-a.sdn.cz/d_19/c_img_gX_m/aNnLf0.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7550
"octavia",304000,1.6,5.57152635181383,135000,"nafta",0,"Žďár nad Sázavou",70,"zdar-nad-sazavou",5343,"http://d19-a.sdn.cz/d_19/c_img_gY_q/w6xD8l.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7551
"octavia",398000,1.6,4.33675564681725,142896,"nafta",0,"Tábor",7,"tabor",7,"http://d19-a.sdn.cz/d_19/c_img_QQ_Er/1mY1R.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7552
"octavia",829000,1.4,1.59616700889802,15500,"hybridni",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gS_q/X76D7p.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7553
"octavia",299900,1.6,5.40451745379877,163980,"nafta",0,"Praha-západ",57,"praha-zapad",57,"http://d19-a.sdn.cz/d_19/c_img_gY_q/3NvIr7.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7554
"octavia",29900,1.6,24.7392197125257,185000,"benzin",0,"Benešov",48,"benesov",3469,"http://d19-a.sdn.cz/d_19/c_img_gQ_p/LbUD9O.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7555
"octavia",419900,2,5.15263518138261,86100,"nafta",0,"Mělník",54,"melnik",3859,"http://d19-a.sdn.cz/d_19/c_img_gR_o/AM9I3D.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7556
"octavia",359000,2,7.99452429842574,109500,"nafta",0,"Náchod",31,"nachod",31,"http://d19-a.sdn.cz/d_19/c_img_QI_EA/IUPIE8.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7557
"octavia",549000,2,4.90075290896646,115000,"nafta",0,"Blansko",71,"blansko",6137,"http://d19-a.sdn.cz/d_19/c_img_QI_EA/Y2UFkk.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7558
"octavia",599000,2,4.57221081451061,105635,"nafta",0,"Kolín",51,"kolin",51,"http://d19-a.sdn.cz/d_19/c_img_gS_q/aznD4g.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7559
"octavia",699900,2,2.23408624229979,31318,"nafta",1,"Trutnov",36,"trutnov",36,"http://d19-a.sdn.cz/d_19/c_img_QQ_Eq/OIKH4X.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7560
"octavia",170000,1.6,12.2409308692676,131829,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gQ_p/upqD82.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7561
"octavia",860000,2,1.29500342231348,38419,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gQ_p/AGPD6n.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7562
"octavia",275000,2,7.23613963039014,185000,"nafta",0,"Frýdek-Místek",61,"frydek-mistek",4598,"http://d19-a.sdn.cz/d_19/c_img_QR_E9/BgtH7c.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7563
"octavia",499000,1.5,3.05270362765229,51200,"benzin",0,"Brno-venkov",73,"brno-venkov",73,"http://d19-a.sdn.cz/d_19/c_img_gY_q/QxTD34.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7564
"octavia",319000,1.4,4.83778234086242,125575,"benzin",0,"Brno-město",72,"brno-mesto",72,"http://d19-a.sdn.cz/d_19/c_img_QK_E3/dSlH2o.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7565
"octavia",240000,1.6,7.28542094455852,242356,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gR_q/VKuFQa.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7566
"octavia",660000,1.5,1.43189596167009,29547,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gR_q/18ADuZ.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7567
"octavia",379000,1.4,5.46748802190281,115000,"benzin",0,"Tábor",7,"tabor",7,"http://d19-a.sdn.cz/d_19/c_img_gS_q/r6ID08.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7568
"octavia",39999,1.9,22.403832991102,314920,"nafta",0,"Děčín",19,"decin",19,"http://d19-a.sdn.cz/d_19/c_img_QJ_Ec/iKGH0k.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7569
"octavia",89800,1.9,18.3271731690623,311880,"nafta",0,"Liberec",22,"liberec",22,"http://d19-a.sdn.cz/d_19/c_img_gV_s/BmTDrO.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7570
"octavia",459800,1.5,3.90143737166324,79600,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gY_q/w8UDza.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7571
"octavia",305000,1.2,9.48665297741273,51600,"benzin",0,"Opava",64,"opava",64,"http://d19-a.sdn.cz/d_19/c_img_gT_s/mDlD1J.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7572
"octavia",219900,1.6,9.0485968514716,187600,"nafta",0,"Třebíč",69,"trebic",69,"http://d19-a.sdn.cz/d_19/c_img_QJ_Ec/oYuHyq.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7573
"octavia",200000,1.6,6.0643394934976,223357,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QO_Ev/50CEyR.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7574
"octavia",70000,1.9,18.5927446954141,230422,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gU_o/OIUFNE.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7575
"octavia",180000,1.6,8.42710472279261,221536,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QM_Ez/2S7J6V.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7576
"octavia",449000,1.5,3.73990417522245,64272,"benzin",1,"Brno-město",72,"brno-mesto",72,"http://d19-a.sdn.cz/d_19/c_img_QN_Ep/fxzJgk.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7577
"octavia",270000,2,9.3990417522245,142271,"nafta",0,"Písek",4,"pisek",4,"http://d19-a.sdn.cz/d_19/c_img_gZ_q/PxsDs8.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7578
"octavia",229000,1.6,4.98562628336756,314185,"nafta",0,"Žďár nad Sázavou",70,"zdar-nad-sazavou",70,"http://d19-a.sdn.cz/d_19/c_img_gQ_p/CzHDvD.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7579
"octavia",349990,1.6,3.87953456536619,200000,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gQ_p/fj6Duo.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7580
"octavia",729000,2,2.48596851471595,66265,"nafta",0,"Jihlava",67,"jihlava",5097,"http://d19-a.sdn.cz/d_19/c_img_QJ_Ec/nRIHrr.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7581
"octavia",621000,1.5,2.48596851471595,32349,"benzin",1,"Bruntál",60,"bruntal",4508,"http://d19-a.sdn.cz/d_19/c_img_QO_Ev/CNAFfm.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7582
"octavia",199900,1.6,7.04722792607803,205405,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QI_EA/22mHv5.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7583
"octavia",367899,1.6,3.74537987679671,109000,"nafta",0,"Bruntál",60,"bruntal",60,"http://d19-a.sdn.cz/d_19/c_img_QK_E3/7onMHd.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7584
"octavia",659000,1.5,2.40383299110198,69129,"benzin",1,"Kroměříž",39,"kromeriz",39,"http://d19-a.sdn.cz/d_19/c_img_QK_E3/ZvPHoO.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7585
"octavia",159999,1.2,11.6030116358658,103830,"benzin",0,"Chomutov",20,"chomutov",20,"http://d19-a.sdn.cz/d_19/c_img_gT_s/1OeBWD.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7586
"octavia",239999,2,13.2347707049966,126600,"benzin",0,"Chomutov",20,"chomutov",1729,"http://d19-a.sdn.cz/d_19/c_img_QJ_Eb/bTZG9g.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7587
"octavia",399999,2,6.46680355920602,114731,"nafta",0,"Chomutov",20,"chomutov",20,"http://d19-a.sdn.cz/d_19/c_img_gX_p/1hNEn1.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7588
"octavia",89999,1.6,18.5817932922656,174252,"benzin",0,"Chomutov",20,"chomutov",20,"http://d19-a.sdn.cz/d_19/c_img_QQ_Eo/EmIUNx.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7589
"octavia",379998,2,4.38329911019849,236649,"nafta",0,"Chomutov",20,"chomutov",20,"http://d19-a.sdn.cz/d_19/c_img_gS_m/c3hFhb.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7590
"octavia",159000,1.6,13.3798767967146,178322,"benzin",1,"Kolín",51,"kolin",51,"http://d19-a.sdn.cz/d_19/c_img_QJ_Ec/xt4HlW.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7591
"octavia",220000,1.6,8.49281314168378,214517,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QN_Er/xugHjJ.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7592
"octavia",170000,1.6,9.43737166324435,327951,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QJ_Ec/0UYHe6.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7593
"octavia",90000,2,17.7494866529774,295802,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gZ_q/dIjDgJ.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7594
"octavia",76000,2,19.5920602327173,121886,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gZ_q/OjTDf4.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7595
"octavia",339000,1.6,4.32032854209446,145780,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gY_q/a8GIaa.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7596
"octavia",110000,2,15.5455167693361,249030,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gW_q/tq6DmE.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7597
"octavia",380000,1.8,7.43052703627652,88385,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gV_s/8rwDbf.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7598
"octavia",249900,1.6,5.81519507186858,234877,"nafta",0,"Znojmo",77,"znojmo",5998,"http://d19-a.sdn.cz/d_19/c_img_gY_q/VP9Dg1.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7599
"octavia",365000,2,5.11978097193703,159686,"nafta",0,"Olomouc",42,"olomouc",42,"http://d19-a.sdn.cz/d_19/c_img_gW_q/YYBDhE.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7600
"octavia",619000,1.5,1.15263518138261,6935,"benzin",1,"Plzeň-město",12,"plzen-mesto",12,"http://d19-a.sdn.cz/d_19/c_img_QO_Ev/eClFLf.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7601
"octavia",55500,1.6,20.8158795345654,184888,"benzin",0,"Prostějov",40,"prostejov",40,"http://d19-a.sdn.cz/d_19/c_img_QL_E1/TzSHdZ.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7602
"octavia",585000,2,5.37987679671458,115183,"nafta",0,"Šumperk",44,"sumperk",44,"http://d19-a.sdn.cz/d_19/c_img_gV_s/06KDUc.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7603
"octavia",115000,1.4,11.4058863791923,184000,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",3468,"http://d19-a.sdn.cz/d_19/c_img_QO_Ev/RPGEcm.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7604
"octavia",129900,1.4,12.4052019164956,250930,"benzin",1,"České Budějovice",1,"ceske-budejovice",10232,"http://d19-a.sdn.cz/d_19/c_img_QP_ES/r4tHYV.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7605
"octavia",549000,2,3.98631074606434,107965,"nafta",1,"Praha-západ",57,"praha-zapad",57,"http://d19-a.sdn.cz/d_19/c_img_gW_q/CmADbR.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",7606
